unique.id,cited.species,gender,considered.species,country,admin2,admin3,locality,col.start.year,col.finish.year,1.year.monthly?,lon_orig,lat_orig,mun_geocod,mun_lon,mun_lat,area.mun.km,lon_dec,lat_dec,coord.prec,loc_type_wieczorek,fonte das coordenadas,ref,year_of_pub,obs,n
2168,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Bonito,Serra da bodoquena,1998,2000,,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Galati et al. 2003,2003,Capturas realizadas em areas de caverna e sub carverna,
2169,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,Serra da bodoquena,1998,2000,,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Galati et al. 2003,2003,Capturas realizadas em areas de caverna e sub carverna,
2171,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Bálsamo do Rio Perdido",1998,1998,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2172,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Bálsamo do Rio Perdido",1998,1998,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2173,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Camargo Correia, mata, buraco",1998,1998,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2174,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Caverna do CCI, gruta Hotel Camargo Correia, Cidade",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,"CCI = Camargo Correa Industrial, área urbana da Bodoquena",
2175,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Caverna do CCI, gruta Hotel Camargo Correia, Cidade",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,"CCI = Camargo Correa Industrial, área urbana da Bodoquena",
2177,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Fazenda Pitangueiras",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2178,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Fazenda Pitangueiras",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2179,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Gruta Carneiro",1998,1998,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2180,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Gruta Carneiro",1998,1998,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2181,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Gruta Lago Azul",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2182,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Gruta Lago Azul",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2183,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Guaicurus",1998,1998,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2184,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Guaicurus",1998,1998,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2185,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Guaicurus, Benzano, porco",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2186,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Guaicurus, Sítio Antônio mata",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2187,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Guaicurus, Sítio Antônio mata",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2188,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Guaicurus, Sítio Cesário",1998,1998,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2189,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Guaicurus, Sítio Cesário",1998,1998,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2190,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Guaicurus, Sr Barbosa, morro",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2191,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Guaicurus, Sr Barbosa, morro",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2195,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Sítio 3 Morrinhos",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2196,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Bonito,"Serra da Bodoquena, Sítio 3 Morrinhos",1999,1999,0,,,5002209,-56.492859,-21.124341,4934.414,-56.492859,-21.124341,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
2216,L. migonei,,L_migonei,Brazil,Mato Grosso do Sul,Caarapó,,NA (before 1978),NA (before 1978),0,,,5002407,-54.82697,-22.636582,2089.6,-54.82697,-22.636582,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
2218,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Caarapó,,NA (before 1978),NA (before 1978),0,,,5002407,-54.82697,-22.636582,2089.6,-54.82697,-22.636582,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
2220,L. cruzi,MF,L_cruzi,Brazil,Mato Grosso do Sul,Camapuã,Alto da Serra,1970,1970,0,,,5002605,-54.043309,-19.53526,6229.615,-54.043309,-19.53526,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (SpeciesLink),,,
2225,L. cruzi,M,L_cruzi,Brazil,Mato Grosso do Sul,Camapuã,Fazenda São Mateus,1970,1970,0,,,5002605,-54.043309,-19.53526,6229.615,-54.043309,-19.53526,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (SpeciesLink),,,
2226,L. cruzi,M,L_cruzi,Brazil,Mato Grosso do Sul,Camapuã,Fazenda Sr.Mateus,1970,1970,0,,,5002605,-54.043309,-19.53526,6229.615,-54.043309,-19.53526,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (SpeciesLink),,,
2227,L. whitmani,,L_whitmani,Brazil,Mato Grosso do Sul,Camapuã,Fazenda Sr.Mateus,1970,1970,0,,,5002605,-54.043309,-19.53526,6229.615,-54.043309,-19.53526,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),,,
2229,L. cruzi,M,L_cruzi,Brazil,Mato Grosso do Sul,Camapuã,,NA (before 1978),NA (before 1978),0,,,5002605,-54.043309,-19.53526,6229.615,-54.043309,-19.53526,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
2231,L. longipalpis,,L_longipalpis,Brazil,Mato Grosso do sul,Camapuã,,NA (before 1978),NA (before 1978),0,,,5002605,-54.043309,-19.53526,6229.615,-54.043309,-19.53526,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
2233,L. whitmani,,L_whitmani,Brazil,Mato Grosso do sul,Camapuã,,NA (before 1978),NA (before 1978),0,,,5002605,-54.043309,-19.53526,6229.615,-54.043309,-19.53526,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
